indicator,purchase_date,sale_date,qty,scheme_name,purchase_amount,index_cost,sale_amount,short_term_gain_loss,long_term_gain_loss,clientname,commonscripcode,client_code,revised_cost_price,31st_jan_price,isin,asset_class,short_term_gain_loss_percent,long_term_gain_loss_percent,purchase_price,sale_price,absolute_gain_loss,portfolio_weight,taxable_gain_loss,folio_no,source,account_no
L,2017-08-14,2020-03-25,25203.0,CENTRUM CAPITAL LTD,1521257.717352,0,196583.4,0.0,-1324674.317352,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST  EXECUTIONARY,2405.0,7404.0,60.360184,73.5,INE660C01027,Equity,0.0,-87.08,60.36,7.8,-1324674.317352,3.81,-1324674.32,,E,
L,2017-06-02,2020-03-25,20000.0,CENTRUM CAPITAL LTD,930646.58,0,160000.0,0.0,-770646.58,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST  EXECUTIONARY,2405.0,7404.0,46.532329,73.5,INE660C01027,Equity,0.0,-82.81,46.53,8.0,-770646.58,4.68,-770646.58,,E,
S,2019-12-30,2020-03-13,765.643,ICICI Pru Equity Arbitrage-IDCW,10400.8007692,0.0,10422.698159,21.8973898,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.21,0.0,13.58,13.61,21.8973898,227.22,21.9,7429440/49,M,7429440/49|INF109K01BE9
S,2020-01-30,2020-03-13,1339.296,ICICI Pru Equity Arbitrage-IDCW,18193.5325824,0.0,18231.836448,38.3038656,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.21,0.0,13.58,13.61,38.3038656,129.9,38.3,7429440/49,M,7429440/49|INF109K01BE9
S,2020-02-27,2020-03-13,1037.148,ICICI Pru Equity Arbitrage-IDCW,14089.0332912,0.0,14118.695724,29.6624328,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.21,0.0,13.58,13.61,29.6624328,167.74,29.66,7429440/49,M,7429440/49|INF109K01BE9
S,2020-02-28,2020-03-13,275805.299,ICICI Pru Equity Arbitrage-IDCW,3757405.9103966,0.0,3754537.535287,-2868.3751096,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,-0.08,0.0,13.62,13.61,-2868.3751096,0.63,-2868.38,7429440/49,M,7429440/49|INF109K01BE9
S,2019-11-29,2020-03-13,1498.979,ICICI Pru Equity Arbitrage-IDCW,20362.7303276,0.0,20405.601127,42.8707994,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.21,0.0,13.58,13.61,42.8707994,116.06,42.87,7429440/49,M,7429440/49|INF109K01BE9
L,2018-09-27,2020-03-13,2587.522,ICICI Pru Equity Arbitrage-IDCW,35170.3752806,0.0,35223.936986,0.0,53.5617054,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,13.5923,13.7566,INF109K01BE9,Balanced,0.0,0.15,13.59,13.61,53.5617054,67.23,53.56,7429440/49,M,7429440/49|INF109K01BE9
S,2019-05-31,2020-03-13,2672.207,ICICI Pru Equity Arbitrage-IDCW,36321.4392061,0.0,36376.753891,55.3146849,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.15,0.0,13.59,13.61,55.3146849,65.1,55.31,7429440/49,M,7429440/49|INF109K01BE9
L,2018-07-26,2020-03-13,2041.554,ICICI Pru Equity Arbitrage-IDCW,27749.4144342,0.0,27791.674602,0.0,42.2601678,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,13.5923,13.7566,INF109K01BE9,Balanced,0.0,0.15,13.59,13.61,42.2601678,85.21,42.26,7429440/49,M,7429440/49|INF109K01BE9
L,2018-07-12,2020-03-13,113221.58,ICICI Pru Equity Arbitrage-IDCW,1543266.74619,0.0,1541285.36854,0.0,-1981.37765,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,13.6305,13.7566,INF109K01BE9,Balanced,0.0,-0.13,13.63,13.61,-1981.37765,1.54,-1981.38,7429440/49,M,7429440/49|INF109K01BE9
L,2018-10-26,2020-03-13,3810.026,ICICI Pru Equity Arbitrage-IDCW,51787.0163998,0.0,51865.883938,0.0,78.8675382,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,13.5923,13.7566,INF109K01BE9,Balanced,0.0,0.15,13.59,13.61,78.8675382,45.66,78.87,7429440/49,M,7429440/49|INF109K01BE9
L,2018-11-29,2020-03-13,1157.347,ICICI Pru Equity Arbitrage-IDCW,15731.0076281,0.0,15754.964711,0.0,23.9570829,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,13.5923,13.7566,INF109K01BE9,Balanced,0.0,0.15,13.59,13.61,23.9570829,150.32,23.96,7429440/49,M,7429440/49|INF109K01BE9
L,2018-12-28,2020-03-13,1125.403,ICICI Pru Equity Arbitrage-IDCW,15296.8151969,0.0,15320.111039,0.0,23.2958421,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,13.5923,13.7566,INF109K01BE9,Balanced,0.0,0.15,13.59,13.61,23.2958421,154.58,23.3,7429440/49,M,7429440/49|INF109K01BE9
L,2019-01-30,2020-03-13,885.128,ICICI Pru Equity Arbitrage-IDCW,12030.9253144,0.0,12049.247464,0.0,18.3221496,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,13.5923,13.7566,INF109K01BE9,Balanced,0.0,0.15,13.59,13.61,18.3221496,196.55,18.32,7429440/49,M,7429440/49|INF109K01BE9
L,2019-02-27,2020-03-13,707.705,ICICI Pru Equity Arbitrage-IDCW,9619.3386715,0.0,9633.988165,0.0,14.6494935,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,13.5923,13.7566,INF109K01BE9,Balanced,0.0,0.15,13.59,13.61,14.6494935,245.82,14.65,7429440/49,M,7429440/49|INF109K01BE9
S,2019-03-28,2020-03-13,383.214,ICICI Pru Equity Arbitrage-IDCW,5208.7596522,0.0,5216.692182,7.9325298,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.15,0.0,13.59,13.61,7.9325298,453.97,7.93,7429440/49,M,7429440/49|INF109K01BE9
S,2019-04-26,2020-03-13,1461.657,ICICI Pru Equity Arbitrage-IDCW,19867.2804411,0.0,19897.536741,30.2562999,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.15,0.0,13.59,13.61,30.2562999,119.02,30.26,7429440/49,M,7429440/49|INF109K01BE9
S,2019-10-23,2020-03-13,1079.167,ICICI Pru Equity Arbitrage-IDCW,14659.8361948,0.0,14690.700371,30.8641762,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.21,0.0,13.58,13.61,30.8641762,161.21,30.86,7429440/49,M,7429440/49|INF109K01BE9
S,2019-05-23,2020-03-13,131804.402,ICICI Pru Equity Arbitrage-IDCW,1799999.9963532,0.0,1794253.324426,-5746.6719272,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,-0.32,0.0,13.66,13.61,-5746.6719272,1.32,-5746.67,7429440/49,M,7429440/49|INF109K01BE9
L,2018-08-30,2020-03-13,2251.91,ICICI Pru Equity Arbitrage-IDCW,30608.636293,0.0,30655.25083,0.0,46.614537,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,13.5923,13.7566,INF109K01BE9,Balanced,0.0,0.15,13.59,13.61,46.614537,77.25,46.61,7429440/49,M,7429440/49|INF109K01BE9
S,2019-06-25,2020-03-13,610.701,ICICI Pru Equity Arbitrage-IDCW,8300.8312023,0.0,8313.472713,12.6415107,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.15,0.0,13.59,13.61,12.6415107,284.87,12.64,7429440/49,M,7429440/49|INF109K01BE9
S,2019-07-24,2020-03-13,1763.295,ICICI Pru Equity Arbitrage-IDCW,23967.2346285,0.0,24003.734835,36.5002065,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.15,0.0,13.59,13.61,36.5002065,98.66,36.5,7429440/49,M,7429440/49|INF109K01BE9
S,2019-08-26,2020-03-13,1824.992,ICICI Pru Equity Arbitrage-IDCW,24805.8387616,0.0,24843.616096,37.7773344,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.15,0.0,13.59,13.61,37.7773344,95.33,37.78,7429440/49,M,7429440/49|INF109K01BE9
S,2019-09-23,2020-03-13,1114.09,ICICI Pru Equity Arbitrage-IDCW,15134.244196,0.0,15166.10717,31.862974,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.21,0.0,13.58,13.61,31.862974,156.15,31.86,7429440/49,M,7429440/49|INF109K01BE9
,2016-11-21,2020-02-18,45.0,CFSL Market Linked Non Convertible Debenture Series 25 Type III,4500000.0,,7033950.0,0.0,2533950.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST ,,3242.0,,,,Managed Products,0.0,56.31,100000.0,156310.0,2533950.0,0.14,2533950.0,2838,O,
,2018-10-29,2020-02-18,22.0,CFSL Market Linked Non Convertible Debenture Series 25 Type III,2844257.63,,3438820.0,594562.37,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST ,,3242.0,,,,Managed Products,20.9,0.0,129284.44,156310.0,594562.37,0.28,594562.37,2839,O,
S,2018-07-09,2020-01-27,6.422,Kotak Liquid Reg-G,22997.7079618,0.0,25440.4646522,2442.7566904,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,10649.0,7442.0,0.0,0.0,INF174K01NI9,Cash,10.62,0.0,3581.08,3961.46,2442.7566904,93.09,2442.76,5392841/10,M,5392841/10|INF174K01NI9
S,2018-07-09,2020-01-27,8.243,SBI Liquid-G,22816.0535844,0.0,25241.0081749,2424.9545905,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7518.0,7442.0,0.0,0.0,INF200K01MA1,Cash,10.63,0.0,2767.93,3062.11,2424.9545905,93.82,2424.95,20703958,M,20703958|INF200K01MA1
L,2018-07-12,2020-01-27,36628.256,ICICI Pru Equity Arbitrage-IDCW,499261.443408,0.0,500004.9970048,0.0,743.5535968,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,13.6305,13.7566,INF109K01BE9,Balanced,0.0,0.15,13.63,13.65,743.5535968,4.74,743.55,7429440/49,M,7429440/49|INF109K01BE9
S,2018-08-31,2020-01-22,1654.406,HDFC Low Duration-G,61919.2879214,0.0,68725.679646,6806.3917246,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5270.0,7442.0,0.0,0.0,INF179K01442,Debt,10.99,0.0,37.43,41.54,6806.3917246,34.46,6806.39,10852294/04,M,10852294/04|INF179K01442
,2016-10-18,2020-01-14,75.0,CFSL Market Linked Non Convertible Debenture Series 21 Type III,7500000.0,,11110500.0,0.0,3610500.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST ,,3242.0,,,,Managed Products,0.0,48.14,100000.0,148140.0,3610500.0,0.09,3610500.0,Alisha2693,O,
,2018-10-29,2020-01-14,37.0,CFSL Market Linked Non Convertible Debenture Series 21 Type III,4660703.85,,5481180.0,820476.15,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST ,,3242.0,,,,Managed Products,17.6,0.0,125964.97,148140.0,820476.15,0.18,820476.15,Hiralal2695,O,
S,2018-11-05,2019-12-23,5.0,Nippon India ETF Gold BeES,14212.8845,0.0,14212.8845,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST  EXECUTIONARY,9886.0,7404.0,0.0,0.0,INF204KB17I5,Debt,0.0,0.0,2842.58,2842.58,0.0,166.63,0.0,7404,M,7404|INF204KB17I5
L,2018-07-12,2019-10-11,36694.114,ICICI Pru Equity Arbitrage-IDCW,500159.120877,0.0,500005.0055982,0.0,-154.1152788,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,13.6305,13.7566,INF109K01BE9,Balanced,0.0,-0.03,13.63,13.63,-154.1152788,4.74,-154.12,7429440/49,M,7429440/49|INF109K01BE9
,2016-02-01,2019-05-09,50.0,CFSL MLD SR 1 - Min 40%  plus  37% Nifty PR if Final Level greater than Initial Level,5000000.0,,7730500.0,0.0,2730500.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST ,,3242.0,,,,Managed Products,0.0,54.61,100000.0,154610.0,2730500.0,0.13,2730500.0,API1,O,
,2018-10-29,2019-05-09,25.0,CFSL MLD SR 1 - Min 40%  plus  37% Nifty PR if Final Level greater than Initial Level,3532699.72,,3865250.0,332550.28,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST ,,3242.0,,,,Managed Products,9.41,0.0,141307.99,154610.0,332550.28,0.25,332550.28,HNP1,O,
S,2018-07-12,2019-01-24,110011.294,ICICI Pru Equity Arbitrage-IDCW,1499508.942867,0.0,1500014.9948194,506.0519524,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.03,0.0,13.63,13.64,506.0519524,1.58,506.05,7429440/49,M,7429440/49|INF109K01BE9
L,2015-10-28,2019-01-24,120391.755,Franklin India Dynamic Accrual-G,6000000.0114615,6614173.240981,7857343.811724,0.0,1857343.8002625,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7973.0,7442.0,0.0,0.0,INF090I01BP1,Debt,0.0,30.96,49.84,65.26,1857343.8002625,0.3,1857343.8,19574850,M,19574850|INF090I01BP1
S,2018-07-09,2018-12-30,366.511,Mirae Asset Cash Management-G,678210.9396698,0.0,701903.0903362,23692.1506664,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,11670.0,7442.0,0.0,0.0,INF769K01788,Cash,3.49,0.0,1850.45,1915.09,23692.1506664,3.37,23692.15,70412521812,M,70412521812|INF769K01788
S,2018-07-09,2018-12-26,235.876,SBI Liquid-G,652888.4453808,0.0,674998.7539928,22110.308612,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7518.0,7442.0,0.0,0.0,INF200K01MA1,Cash,3.39,0.0,2767.93,2861.67,22110.308612,3.51,22110.31,20703958,M,20703958|INF200K01MA1
S,2018-07-09,2018-12-26,182.275,Kotak Liquid Reg-G,652741.7033225,0.0,675000.34254,22258.6392175,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,10649.0,7442.0,0.0,0.0,INF174K01NI9,Cash,3.41,0.0,3581.08,3703.2,22258.6392175,3.51,22258.64,5392841/10,M,5392841/10|INF174K01NI9
S,2018-07-09,2018-11-28,354.682,Mirae Asset Cash Management-G,656321.9453276,0.0,674999.1802338,18677.2349062,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,11670.0,7442.0,0.0,0.0,INF769K01788,Cash,2.85,0.0,1850.45,1903.11,18677.2349062,3.51,18677.23,70412521812,M,70412521812|INF769K01788
S,2018-07-09,2018-11-26,237.264,SBI Liquid-G,656730.3333312,0.0,675000.8713776,18270.5380464,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7518.0,7442.0,0.0,0.0,INF200K01MA1,Cash,2.78,0.0,2767.93,2844.94,18270.5380464,3.51,18270.54,20703958,M,20703958|INF200K01MA1
S,2018-07-09,2018-11-26,183.38,Kotak Liquid Reg-G,656698.798822,0.0,675000.636286,18301.837464,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,10649.0,7442.0,0.0,0.0,INF174K01NI9,Cash,2.79,0.0,3581.08,3680.88,18301.837464,3.51,18301.84,5392841/10,M,5392841/10|INF174K01NI9
S,2018-05-24,2018-11-16,436.54,ICICI Pru Equity Arbitrage-IDCW,5933.582642,0.0,5947.63923,14.056588,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.24,0.0,13.59,13.62,14.056588,398.18,14.06,7429440/49,M,7429440/49|INF109K01BE9
S,2018-06-28,2018-11-16,692.633,ICICI Pru Equity Arbitrage-IDCW,9414.4755259,0.0,9436.7783085,22.3027826,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.24,0.0,13.59,13.62,22.3027826,250.96,22.3,7429440/49,M,7429440/49|INF109K01BE9
S,2018-04-25,2018-11-16,810.04,ICICI Pru Equity Arbitrage-IDCW,11010.306692,0.0,11036.38998,26.083288,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,0.24,0.0,13.59,13.62,26.083288,214.58,26.08,7429440/49,M,7429440/49|INF109K01BE9
S,2018-04-04,2018-11-16,125975.935,ICICI Pru Equity Arbitrage-IDCW,1720957.248035,0.0,1716359.1264075,-4598.1216275,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,-0.27,0.0,13.66,13.62,-4598.1216275,1.38,-4598.12,7429440/49,M,7429440/49|INF109K01BE9
S,2018-07-12,2018-11-16,92278.621,ICICI Pru Equity Arbitrage-IDCW,1257803.7435405,0.0,1257250.0718145,-553.671726,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5693.0,7442.0,0.0,0.0,INF109K01BE9,Balanced,-0.04,0.0,13.63,13.62,-553.671726,1.88,-553.67,7429440/49,M,7429440/49|INF109K01BE9
S,2018-07-09,2018-10-29,356.89,Mirae Asset Cash Management-G,660407.742902,0.0,675000.939313,14593.196411,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,11670.0,7442.0,0.0,0.0,INF769K01788,Cash,2.21,0.0,1850.45,1891.34,14593.196411,3.51,14593.2,70412521812,M,70412521812|INF769K01788
S,2018-08-31,2018-10-25,6629.84,HDFC Low Duration-G,248134.358696,0.0,249999.995672,1865.636976,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5270.0,7442.0,0.0,0.0,INF179K01442,Debt,0.75,0.0,37.43,37.71,1865.636976,9.47,1865.64,10852294/04,M,10852294/04|INF179K01442
S,2018-07-09,2018-10-25,184.589,Kotak Liquid Reg-G,661028.3268391,0.0,675001.732598,13973.4057589,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,10649.0,7442.0,0.0,0.0,INF174K01NI9,Cash,2.11,0.0,3581.08,3656.78,13973.4057589,3.51,13973.41,5392841/10,M,5392841/10|INF174K01NI9
S,2018-07-09,2018-10-25,238.8,SBI Liquid-G,660981.87504,0.0,675000.17532,14018.30028,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7518.0,7442.0,0.0,0.0,INF200K01MA1,Cash,2.12,0.0,2767.93,2826.63,14018.30028,3.51,14018.3,20703958,M,20703958|INF200K01MA1
S,2018-08-31,2018-10-08,31901.743,HDFC Low Duration-G,1193983.3450867,0.0,1200000.0138165,6016.6687298,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5270.0,7442.0,0.0,0.0,INF179K01442,Debt,0.5,0.0,37.43,37.62,6016.6687298,1.97,6016.67,10852294/04,M,10852294/04|INF179K01442
S,2018-08-31,2018-10-04,39970.262,HDFC Low Duration-G,1495962.9988478,0.0,1499999.9953098,4036.996462,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5270.0,7442.0,0.0,0.0,INF179K01442,Debt,0.27,0.0,37.43,37.53,4036.996462,1.58,4037.0,10852294/04,M,10852294/04|INF179K01442
S,2018-07-09,2018-09-30,358.983,Mirae Asset Cash Management-G,664280.7385194,0.0,675000.9042552,10720.1657358,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,11670.0,7442.0,0.0,0.0,INF769K01788,Cash,1.61,0.0,1850.45,1880.31,10720.1657358,3.51,10720.17,70412521812,M,70412521812|INF769K01788
S,2018-07-09,2018-09-25,240.248,SBI Liquid-G,664989.8388384,0.0,674999.0269896,10009.1881512,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7518.0,7442.0,0.0,0.0,INF200K01MA1,Cash,1.51,0.0,2767.93,2809.59,10009.1881512,3.51,10009.19,20703958,M,20703958|INF200K01MA1
S,2018-07-09,2018-09-25,185.696,Kotak Liquid Reg-G,664992.5845024,0.0,675000.4847264,10007.900224,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,10649.0,7442.0,0.0,0.0,INF174K01NI9,Cash,1.5,0.0,3581.08,3634.98,10007.900224,3.51,10007.9,5392841/10,M,5392841/10|INF174K01NI9
S,2018-07-09,2018-08-28,361.277,Mirae Asset Cash Management-G,668525.6749486,0.0,675000.7703642,6475.0954156,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,11670.0,7442.0,0.0,0.0,INF769K01788,Cash,0.97,0.0,1850.45,1868.37,6475.0954156,3.51,6475.1,70412521812,M,70412521812|INF769K01788
S,2018-07-09,2018-08-27,186.713,Kotak Liquid Reg-G,668634.5447947,0.0,674999.1988674,6364.6540727,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,10649.0,7442.0,0.0,0.0,INF174K01NI9,Cash,0.95,0.0,3581.08,3615.17,6364.6540727,3.51,6364.65,5392841/10,M,5392841/10|INF174K01NI9
S,2018-07-09,2018-08-27,241.577,SBI Liquid-G,668668.4188716,0.0,674999.5722568,6331.1533852,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7518.0,7442.0,0.0,0.0,INF200K01MA1,Cash,0.95,0.0,2767.93,2794.14,6331.1533852,3.51,6331.15,20703958,M,20703958|INF200K01MA1
S,2018-07-09,2018-07-30,363.291,Mirae Asset Cash Management-G,672252.4848738,0.0,674999.2191375,2746.7342637,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,11670.0,7442.0,0.0,0.0,INF769K01788,Cash,0.41,0.0,1850.45,1858.01,2746.7342637,3.51,2746.73,70412521812,M,70412521812|INF769K01788
S,2018-07-09,2018-07-25,187.906,Kotak Liquid Reg-G,672906.7755014,0.0,674999.2591362,2092.4836348,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,10649.0,7442.0,0.0,0.0,INF174K01NI9,Cash,0.31,0.0,3581.08,3592.22,2092.4836348,3.51,2092.48,5392841/10,M,5392841/10|INF174K01NI9
S,2018-07-09,2018-07-25,243.115,SBI Liquid-G,672925.496442,0.0,674999.121523,2073.625081,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7518.0,7442.0,0.0,0.0,INF200K01MA1,Cash,0.31,0.0,2767.93,2776.46,2073.625081,3.51,2073.63,20703958,M,20703958|INF200K01MA1
S,2018-01-30,2018-07-09,1543.829,HDFC Low Duration-IDCWW,15682.214982,0.0,15709.8495211,27.6345391,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5271.0,7442.0,0.0,0.0,INF179K01483,Debt,0.18,0.0,10.16,10.18,27.6345391,150.75,27.63,10852294/04,M,10852294/04|INF179K01483
S,2018-01-23,2018-07-09,1077.762,HDFC Low Duration-IDCWW,10947.906396,0.0,10967.1983358,19.2919398,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5271.0,7442.0,0.0,0.0,INF179K01483,Debt,0.18,0.0,10.16,10.18,19.2919398,215.94,19.29,10852294/04,M,10852294/04|INF179K01483
S,2018-02-21,2018-07-09,368.132,HDFC Low Duration-IDCWW,3739.484856,0.0,3746.0744188,6.5895628,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5271.0,7442.0,0.0,0.0,INF179K01483,Debt,0.18,0.0,10.16,10.18,6.5895628,632.19,6.59,10852294/04,M,10852294/04|INF179K01483
S,2018-03-13,2018-07-09,3416.037,HDFC Low Duration-IDCWW,34700.103846,0.0,34761.2509083,61.1470623,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5271.0,7442.0,0.0,0.0,INF179K01483,Debt,0.18,0.0,10.16,10.18,61.1470623,68.13,61.15,10852294/04,M,10852294/04|INF179K01483
S,2018-02-27,2018-07-09,537.92,HDFC Low Duration-IDCWW,5464.19136,0.0,5473.820128,9.628768,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5271.0,7442.0,0.0,0.0,INF179K01483,Debt,0.18,0.0,10.16,10.18,9.628768,432.65,9.63,10852294/04,M,10852294/04|INF179K01483
S,2018-02-06,2018-07-09,711.092,HDFC Low Duration-IDCWW,7223.272536,0.0,7236.0010828,12.7285468,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5271.0,7442.0,0.0,0.0,INF179K01483,Debt,0.18,0.0,10.16,10.18,12.7285468,327.28,12.73,10852294/04,M,10852294/04|INF179K01483
S,2018-03-27,2018-07-09,379.28,HDFC Low Duration-IDCWW,3852.72624,0.0,3859.515352,6.789112,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5271.0,7442.0,0.0,0.0,INF179K01483,Debt,0.18,0.0,10.16,10.18,6.789112,613.61,6.79,10852294/04,M,10852294/04|INF179K01483
S,2018-02-13,2018-07-09,3458.365,HDFC Low Duration-IDCWW,35130.07167,0.0,35191.9764035,61.9047335,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5271.0,7442.0,0.0,0.0,INF179K01483,Debt,0.18,0.0,10.16,10.18,61.9047335,67.29,61.9,10852294/04,M,10852294/04|INF179K01483
S,2018-03-06,2018-07-09,1009.07,HDFC Low Duration-IDCWW,10250.13306,0.0,10268.195413,18.062353,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5271.0,7442.0,0.0,0.0,INF179K01483,Debt,0.18,0.0,10.16,10.18,18.062353,230.64,18.06,10852294/04,M,10852294/04|INF179K01483
S,2018-03-20,2018-07-09,2493.455,HDFC Low Duration-IDCWW,25328.51589,0.0,25373.1487345,44.6328445,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5271.0,7442.0,0.0,0.0,INF179K01483,Debt,0.18,0.0,10.16,10.18,44.6328445,93.34,44.63,10852294/04,M,10852294/04|INF179K01483
